Length,Time
1500,0.000013
3000,0.000026
4500,0.000039
6000,0.000052
7500,0.000065
9000,0.000077
10500,0.000090
12000,0.000112
13500,0.000130
15000,0.000147
16500,0.000164
18000,0.000181
19500,0.000199
21000,0.000219
22500,0.000236
24000,0.000255
25500,0.000273
27000,0.000293
28500,0.000309
30000,0.000326
