Length,Time
1500,0.000019
3000,0.000040
4500,0.000056
6000,0.000083
7500,0.000096
9000,0.000117
10500,0.000144
12000,0.000172
13500,0.000187
15000,0.000201
16500,0.000215
18000,0.000244
19500,0.000275
21000,0.000300
22500,0.000330
24000,0.000359
25500,0.000377
27000,0.000389
28500,0.000405
30000,0.000419
