Length,Time
500000,0.045610
1000000,0.096317
1500000,0.147312
2000000,0.197610
2500000,0.250576
3000000,0.302227
3500000,0.353509
4000000,0.405637
4500000,0.458849
5000000,0.512144
5500000,0.566893
6000000,0.617707
6500000,0.670014
7000000,0.722627
7500000,0.775689
8000000,0.829155
8500000,0.877203
9000000,0.932736
9500000,1.003077
10000000,1.056241
