Length,Time
0,0
1500,0.000074
3000,0.000162
4500,0.000262
6000,0.000355
7500,0.000467
9000,0.000550
10500,0.000675
12000,0.000756
13500,0.000895
15000,0.000982
16500,0.001116
18000,0.001200
19500,0.001337
21000,0.001394
22500,0.001555
24000,0.001692
25500,0.001805
27000,0.001915
28500,0.001990
30000,0.002050
