Length,Time
500000,0.032938
1000000,0.067550
1500000,0.104041
2000000,0.142375
2500000,0.180491
3000000,0.220105
3500000,0.259522
4000000,0.298792
4500000,0.338400
5000000,0.378507
5500000,0.418669
6000000,0.459188
6500000,0.500074
7000000,0.540943
7500000,0.582121
8000000,0.622488
8500000,0.664209
9000000,0.705489
9500000,0.731171
10000000,0.771626
