Length,Time
0,0
1500,0.000291
3000,0.000584
4500,0.000891
6000,0.001193
7500,0.001488
9000,0.001774
10500,0.002082
12000,0.002375
13500,0.002639
15000,0.002921
16500,0.003214
18000,0.003506
19500,0.003859
21000,0.004113
22500,0.004455
24000,0.004725
25500,0.005000
27000,0.005313
28500,0.005610
30000,0.005899
