Length,Time
500000,0.004029
1000000,0.008089
1500000,0.012149
2000000,0.016116
2500000,0.020196
3000000,0.024470
3500000,0.028972
4000000,0.033452
4500000,0.038331
5000000,0.042894
5500000,0.047591
6000000,0.052098
6500000,0.055993
7000000,0.059828
7500000,0.064034
8000000,0.067723
8500000,0.071738
9000000,0.077391
9500000,0.081091
10000000,0.085574
