Length,Time
0,0
500000,0.023217
1000000,0.047785
1500000,0.072462
2000000,0.097370
2500000,0.122614
3000000,0.147800
3500000,0.172976
4000000,0.198526
4500000,0.222855
5000000,0.248694
5500000,0.273868
6000000,0.300362
6500000,0.325552
7000000,0.350081
7500000,0.376867
8000000,0.402951
8500000,0.422841
9000000,0.454992
9500000,0.482460
10000000,0.506406
