Length,Time
0,0
1500,0.331750
3000,0.331502
4500,0.331334
6000,0.331604
7500,0.331883
9000,0.332432
10500,0.332744
12000,0.332574
13500,0.328391
15000,0.326331
16500,0.326933
18000,0.327358
19500,0.332438
21000,0.330678
22500,0.330950
24000,0.332116
25500,0.330208
27000,0.330609
28500,0.329137
30000,0.329960
