Length,Time
0,0
1500,0.000147
3000,0.000289
4500,0.000438
6000,0.000582
7500,0.000728
9000,0.000873
10500,0.001267
12000,0.001448
13500,0.001633
15000,0.001814
16500,0.001995
18000,0.002177
19500,0.002360
21000,0.002547
22500,0.002728
24000,0.002912
25500,0.003097
27000,0.003273
28500,0.003461
30000,0.003642
